x,y,chainage_m,dist_m,dh_m,reliability
333053,3118701,36937,4239,4.18,24
333133,3118701,36937,4160,9.95,26
333213,3118701,36937,4080,6.37,25
333373,3118701,36937,3921,-0.68,27
333533,3118701,36937,3761,10.77,25
333693,3118701,36937,3602,9.83,41
334333,3118701,36937,2966,-1.10,26
335693,3118701,36937,1623,6.67,55
335773,3118701,36937,1545,-0.41,46
336013,3118701,36937,1312,9.17,14
336333,3118701,36805,1001,4.41,23
336413,3118701,36805,924,3.40,50
336893,3118701,36805,473,-7.00,32
337533,3118701,36515,106,26.14,50
342093,3118701,34475,4155,0.39,16
342493,3118701,34475,4523,-0.23,23
342653,3118701,34475,4672,0.36,35
342733,3118701,34475,4747,-0.26,16
343933,3118701,34475,5884,0.24,67
332813,3118621,41606,4372,-0.86,20
332973,3118621,41606,4283,10.74,25
333053,3118621,36937,4234,2.53,61
333133,3118621,36937,4154,0.54,28
333213,3118621,36937,4074,-1.39,26
333293,3118621,36937,3994,-0.60,31
333373,3118621,36937,3914,-0.50,42
333453,3118621,36937,3834,-1.58,56
333533,3118621,36937,3755,-1.43,36
333613,3118621,36937,3675,-1.58,24
333693,3118621,36937,3595,8.69,60
333773,3118621,36937,3515,-1.48,12
333853,3118621,36937,3436,-1.54,21
334733,3118621,36937,2559,-1.24,14
335613,3118621,36937,1686,1.71,29
335693,3118621,36937,1608,5.48,38
335773,3118621,36937,1529,-0.18,38
336173,3118621,36937,1137,10.08,26
336333,3118621,36937,982,4.57,26
336413,3118621,36937,906,4.60,17
336653,3118621,36805,671,-0.66,15
339453,3118621,35621,1799,0.01,38
339933,3118621,35477,2229,15.17,27
340253,3118621,35477,2524,-0.17,60
341533,3118621,34620,3686,-0.21,31
341613,3118621,34620,3758,-36.77,44
341853,3118621,34475,3972,-0.18,24
342173,3118621,34475,4261,-0.10,21
342253,3118621,34475,4334,-0.18,20
342333,3118621,34475,4407,-0.27,12
342573,3118621,34475,4628,0.16,37
342653,3118621,34475,4702,0.26,66
342813,3118621,34475,4850,0.29,29
342973,3118621,34475,5000,0.18,70
343933,3118621,34475,5907,0.08,29
332813,3118541,41606,4307,-0.79,14
332973,3118541,41606,4216,-0.84,42
333053,3118541,41606,4173,1.93,35
333133,3118541,40530,4124,20.99,37
333373,3118541,36937,3910,-1.40,17
333453,3118541,36937,3830,4.02,31
333533,3118541,36937,3750,-0.57,64
333613,3118541,36937,3670,-1.32,40
333693,3118541,36937,3590,-8.61,24
333853,3118541,36937,3430,6.54,19
334653,3118541,36937,2632,-0.36,31
334893,3118541,36937,2392,11.15,17
334973,3118541,36937,2313,-1.18,27
336093,3118541,36937,1200,18.84,40
336413,3118541,36937,885,5.21,31
337133,3118541,36805,188,1.23,16
340173,3118541,35477,2481,-0.14,49
341533,3118541,34765,3722,0.03,48
341613,3118541,34620,3794,0.31,33
341773,3118541,34620,3937,0.24,53
342093,3118541,34475,4223,0.30,34
342253,3118541,34475,4367,-0.14,53
342333,3118541,34475,4440,4.93,18
342493,3118541,34475,4586,0.23,18
342733,3118541,34475,4806,0.18,54
342893,3118541,34475,4954,-0.10,65
332973,3118461,41606,4150,0.46,22
333053,3118461,41606,4106,10.51,45
333133,3118461,41606,4062,11.66,37
333533,3118461,36937,3747,4.96,49
333613,3118461,36937,3667,4.78,16
333693,3118461,36937,3587,-3.83,34
333853,3118461,36937,3427,11.13,29
333933,3118461,36937,3347,4.31,12
334413,3118461,36937,2867,-0.50,13
334653,3118461,36937,2627,-1.39,21
334893,3118461,36937,2388,17.89,35
335053,3118461,36937,2228,8.00,17
336413,3118461,36937,872,-0.55,25
337133,3118461,36805,176,12.46,23
337213,3118461,36805,96,11.30,27
340173,3118461,35477,2515,21.54,15
340253,3118461,35477,2587,38.07,53
340413,3118461,35477,2733,-0.52,13
340493,3118461,35477,2806,0.10,50
340733,3118461,35477,3029,0.01,23
340893,3118461,35477,3179,0.23,14
341613,3118461,34765,3829,0.04,44
341693,3118461,34765,3901,-30.45,36
341773,3118461,34620,3973,0.18,14
341933,3118461,34620,4116,0.07,14
342093,3118461,34475,4259,0.10,18
342493,3118461,34475,4619,0.17,19
342653,3118461,34475,4764,-0.07,30
342893,3118461,34475,4985,-0.17,57
342973,3118461,34475,5059,-0.34,37
343053,3118461,34475,5133,-0.14,37
343853,3118461,34475,5881,0.06,65
343933,3118461,34475,5957,0.39,51
344093,3118461,34475,6109,7.77,12
332813,3118381,42210,4171,-1.00,15
332893,3118381,41606,4130,8.61,51
332973,3118381,41606,4084,10.98,36
333613,3118381,36937,3665,10.65,26
333693,3118381,36937,3585,1.46,24
333773,3118381,36937,3505,-1.15,30
333853,3118381,36937,3425,27.79,39
334013,3118381,36937,3265,7.40,65
334093,3118381,36937,3185,4.38,47
334173,3118381,36937,3105,3.25,12
334333,3118381,36937,2945,9.88,30
334413,3118381,36937,2865,0.40,47
334493,3118381,36937,2785,7.69,25
334573,3118381,36937,2705,7.43,65
334653,3118381,36937,2625,7.63,33
334733,3118381,36937,2545,4.25,26
334893,3118381,36937,2385,-0.32,39
335053,3118381,36937,2225,5.62,33
335133,3118381,36937,2145,11.01,34
335213,3118381,36937,2065,10.10,29
336093,3118381,36937,1185,-0.44,26
336413,3118381,36937,866,-0.88,43
336733,3118381,36937,546,-0.31,37
339613,3118381,35766,2049,-0.08,18
340093,3118381,35621,2479,0.12,27
340253,3118381,35477,2622,0.11,30
340333,3118381,35477,2694,-0.04,53
340413,3118381,35477,2766,-0.35,72
340733,3118381,35477,3059,-0.33,38
341933,3118381,34620,4151,-0.22,50
342013,3118381,34620,4223,-0.13,77
342653,3118381,34475,4797,0.23,37
342733,3118381,34475,4870,0.47,15
342893,3118381,34475,5016,0.08,53
343933,3118381,34475,5984,0.24,66
344013,3118381,34475,6059,0.44,14
344093,3118381,34475,6134,0.24,62
332813,3118301,42210,4101,13.27,45
332893,3118301,42210,4062,2.85,62
333693,3118301,40530,3563,1.95,21
333773,3118301,36937,3506,0.32,34
333933,3118301,36937,3346,11.09,38
334013,3118301,36937,3266,9.72,22
334093,3118301,36937,3186,10.03,30
334173,3118301,36937,3106,8.60,50
334253,3118301,36937,3026,12.14,17
334333,3118301,36937,2946,7.65,52
334413,3118301,36937,2866,7.79,41
334493,3118301,36937,2786,7.71,51
334573,3118301,36937,2706,7.59,30
334653,3118301,36937,2626,9.92,29
334813,3118301,36937,2466,-0.53,35
334893,3118301,36937,2386,-0.15,13
334973,3118301,36937,2306,0.94,43
335133,3118301,36937,2146,7.46,28
335213,3118301,36937,2066,7.63,61
335293,3118301,36937,1986,7.48,56
335453,3118301,36937,1826,8.72,17
335613,3118301,36937,1666,9.73,24
335853,3118301,36937,1426,11.78,47
337293,3118301,36937,55,20.34,13
337693,3118301,36937,418,-0.14,20
340173,3118301,35621,2586,2.65,48
340333,3118301,35477,2729,-0.18,39
340493,3118301,35477,2872,4.08,34
340573,3118301,35477,2945,-0.14,21
340653,3118301,35477,3017,-8.44,44
340973,3118301,35477,3311,-5.37,26
341533,3118301,35054,3831,-0.20,36
341693,3118301,34765,3973,-0.17,58
341773,3118301,34765,4044,-13.20,48
341853,3118301,34765,4115,12.62,41
341933,3118301,34765,4187,-0.03,43
342013,3118301,34765,4259,-19.39,22
342253,3118301,34620,4473,-0.18,40
342333,3118301,34620,4545,0.01,16
342493,3118301,34475,4688,-0.07,45
342573,3118301,34475,4760,-50.45,21
342733,3118301,34475,4904,-0.00,17
342813,3118301,34475,4976,0.55,15
343773,3118301,34475,5861,0.29,63
344013,3118301,34475,6086,0.42,19
344093,3118301,34475,6161,0.69,22
332733,3118221,42210,4072,20.02,25
333933,3118221,37057,3345,-1.35,14
334013,3118221,37057,3265,-1.53,31
334493,3118221,37057,2785,4.10,46
334573,3118221,37057,2705,0.56,22
334653,3118221,37057,2625,-0.48,34
334813,3118221,37057,2465,-0.61,35
335133,3118221,37057,2145,8.88,19
335293,3118221,37057,1985,10.09,16
335373,3118221,37057,1905,13.37,52
335453,3118221,37057,1825,10.01,50
335533,3118221,37057,1745,5.44,47
335613,3118221,37057,1665,8.90,64
335693,3118221,37057,1585,7.80,46
335773,3118221,37057,1505,6.60,60
335853,3118221,37057,1425,6.69,45
336093,3118221,37057,1185,-1.04,55
337213,3118221,37057,66,6.00,13
337293,3118221,37057,20,20.75,42
337373,3118221,37057,96,-32.08,22
337453,3118221,37057,175,-0.78,30
337613,3118221,37190,323,-1.14,44
337693,3118221,37190,400,-0.08,18
340093,3118221,35766,2551,-2.85,36
340173,3118221,35621,2622,-0.38,62
340253,3118221,35621,2693,-0.36,61
340333,3118221,35621,2765,-0.54,21
340493,3118221,35477,2908,-0.24,69
340653,3118221,35477,3051,11.16,19
340733,3118221,35477,3123,0.19,25
341053,3118221,35477,3416,-1.89,51
341133,3118221,35477,3489,-0.17,39
341693,3118221,35054,4010,-0.49,18
341853,3118221,34765,4152,-0.25,25
342253,3118221,34620,4509,0.07,54
342333,3118221,34620,4581,-0.36,32
342413,3118221,34620,4652,-0.20,33
342493,3118221,34620,4724,-0.46,17
343853,3118221,34475,5965,26.31,29
344013,3118221,34475,6114,0.36,54
344093,3118221,34475,6189,0.15,56
332653,3118141,42210,4046,10.70,20
332733,3118141,42210,4003,9.41,15
334493,3118141,37575,2782,-1.25,33
334573,3118141,37575,2703,3.12,43
334653,3118141,37575,2624,1.95,43
334733,3118141,37575,2545,-5.96,26
334813,3118141,37575,2466,-6.04,43
334893,3118141,37575,2387,0.72,38
335133,3118141,37057,2147,-1.18,31
335293,3118141,37057,1987,4.14,20
335453,3118141,37057,1827,3.43,44
335533,3118141,37057,1748,4.28,45
335613,3118141,37057,1668,3.93,33
335693,3118141,37057,1588,2.00,18
336333,3118141,37057,950,26.70,45
337293,3118141,37190,31,34.66,29
337613,3118141,37190,306,-0.80,34
337693,3118141,37190,386,-0.25,46
337773,3118141,37190,466,1.32,16
340253,3118141,35766,2730,-0.22,68
340333,3118141,35621,2801,-7.52,59
340413,3118141,35621,2872,-0.23,47
340573,3118141,35621,3016,20.06,37
340893,3118141,35477,3302,-0.25,47
340973,3118141,35477,3375,-0.09,43
341053,3118141,35477,3448,-0.27,19
341453,3118141,35477,3816,-0.15,20
341533,3118141,35477,3890,0.08,61
341613,3118141,35477,3965,-0.14,53
341693,3118141,35477,4040,-0.26,54
341773,3118141,35477,4115,-18.81,13
342253,3118141,34765,4545,0.00,24
342493,3118141,34620,4759,0.06,32
342573,3118141,34620,4831,0.07,13
343133,3118141,34475,5334,0.26,16
343213,3118141,34475,5407,34.56,39
343933,3118141,34475,6068,51.06,20
344093,3118141,34475,6217,0.26,76
332413,3118061,42210,4114,8.55,28
332493,3118061,42210,4067,9.67,45
332573,3118061,42210,4022,9.28,50
332653,3118061,42210,3978,10.04,27
334093,3118061,40530,3120,-0.57,34
334173,3118061,40530,3070,-0.82,31
334573,3118061,37575,2693,5.07,36
334653,3118061,37575,2613,-0.53,38
334733,3118061,37575,2534,0.81,45
334813,3118061,37575,2454,-1.31,48
334893,3118061,37575,2375,-0.63,32
335533,3118061,37575,1742,-27.22,12
335693,3118061,37575,1585,4.31,23
336653,3118061,37057,649,-0.98,42
337613,3118061,37190,309,1.19,44
337693,3118061,37190,388,1.27,41
337773,3118061,37190,468,-0.13,32
338253,3118061,37190,946,-2.74,19
338813,3118061,36201,1499,10.62,22
340173,3118061,35766,2694,-0.10,43
340253,3118061,35766,2765,-0.12,65
340333,3118061,35766,2836,-0.07,34
340413,3118061,35766,2908,-0.77,18
340493,3118061,35621,2980,-0.44,37
340653,3118061,35621,3123,-0.58,25
341453,3118061,35477,3846,-24.38,28
341613,3118061,35477,3994,-0.17,61
342173,3118061,34765,4510,-0.30,19
342653,3118061,34620,4938,0.18,56
343933,3118061,34475,6099,0.22,35
333613,3117981,40699,3390,-1.56,28
333693,3117981,40530,3332,0.48,17
333853,3117981,40530,3220,-0.58,25
334093,3117981,40530,3059,-0.40,39
334173,3117981,40530,3008,-0.63,45
334253,3117981,40530,2958,-9.87,14
334413,3117981,37575,2844,3.07,38
334653,3117981,37575,2605,3.26,30
334733,3117981,37575,2525,1.56,38
334813,3117981,37575,2446,-0.27,18
334893,3117981,37575,2366,-0.60,38
334973,3117981,37575,2286,-1.35,39
336013,3117981,37575,1256,-0.59,45
336253,3117981,37575,1021,-0.51,40
336573,3117981,37575,712,-0.88,24
336653,3117981,37575,637,-8.40,28
337293,3117981,37310,20,10.06,32
337373,3117981,37310,66,3.75,26
337613,3117981,37310,305,5.42,32
337693,3117981,37310,385,-0.17,25
337773,3117981,37310,465,-0.89,35
338333,3117981,37310,1025,-11.38,36
338893,3117981,37310,1585,5.69,33
340413,3117981,35766,2944,-9.10,58
340573,3117981,35766,3087,-0.01,47
340733,3117981,35621,3230,8.51,31
341133,3117981,35477,3588,12.59,34
341453,3117981,35477,3878,0.10,33
341533,3117981,35477,3951,46.18,46
341693,3117981,35477,4099,-0.11,78
341773,3117981,35477,4173,-4.95,35
341933,3117981,35477,4321,-0.16,62
342493,3117981,34765,4831,0.07,21
342653,3117981,34765,4974,-5.38,40
332253,3117901,42210,4084,-27.97,22
332413,3117901,42210,3985,-0.90,46
332733,3117901,42210,3800,-0.83,18
333613,3117901,40699,3332,-0.50,49
333773,3117901,40530,3219,6.17,33
334173,3117901,40530,2946,-0.42,24
334333,3117901,40530,2845,-0.60,54
334413,3117901,40530,2797,0.54,21
334493,3117901,40530,2750,1.91,13
334653,3117901,37575,2599,6.62,23
334733,3117901,37575,2519,-0.22,39
334973,3117901,37575,2280,0.90,33
335053,3117901,37575,2200,0.93,47
335133,3117901,37575,2120,-0.54,40
335213,3117901,37575,2040,-0.48,31
336173,3117901,37575,1085,-0.81,42
337053,3117901,37575,245,-0.31,31
337293,3117901,37430,31,23.96,31
337373,3117901,37430,70,3.63,27
337533,3117901,37430,227,-1.02,20
337613,3117901,37430,306,3.26,17
337853,3117901,37430,546,4.72,39
338893,3117901,37430,1585,-2.23,15
338973,3117901,37430,1665,2.34,45
339053,3117901,37430,1745,10.31,36
340173,3117901,35766,2772,-0.62,33
340573,3117901,35766,3123,-0.46,45
340653,3117901,35766,3194,-0.42,60
341053,3117901,35621,3552,-0.44,58
341373,3117901,35477,3839,-0.20,29
341453,3117901,35477,3911,0.08,19
341533,3117901,35477,3984,-0.13,28
341613,3117901,35477,4057,0.12,58
341693,3117901,35477,4130,-0.27,72
341773,3117901,35477,4203,29.04,47
341933,3117901,35477,4351,0.05,41
342093,3117901,35477,4499,0.12,68
342573,3117901,34765,4939,0.08,70
343773,3117901,34475,6016,-0.15,45
332813,3117821,42210,3690,1.39,32
333613,3117821,41606,3266,-1.27,21
334093,3117821,40530,2939,6.64,37
334173,3117821,40530,2886,-1.59,53
334253,3117821,40530,2833,-0.30,30
334333,3117821,40530,2783,-0.74,37
334413,3117821,40530,2733,6.31,27
334493,3117821,40530,2685,7.71,15
334573,3117821,40530,2639,-0.45,27
334653,3117821,40530,2594,10.88,43
334733,3117821,37575,2516,7.56,39
334813,3117821,37575,2436,-0.30,31
334973,3117821,37575,2276,8.87,47
335053,3117821,37575,2196,5.31,50
335133,3117821,37575,2116,4.41,26
335373,3117821,37575,1876,9.75,26
336253,3117821,37575,997,1.20,28
337133,3117821,37575,133,-1.19,26
337213,3117821,37575,76,7.91,35
337773,3117821,37430,468,3.14,13
338013,3117821,37430,707,-3.67,12
338333,3117821,37430,1026,-0.02,24
338813,3117821,37430,1506,-2.27,21
338893,3117821,37430,1586,0.03,60
338973,3117821,37430,1666,1.52,48
339053,3117821,37430,1746,2.68,34
340013,3117821,36201,2658,-0.30,57
340093,3117821,36201,2731,-0.11,34
340173,3117821,36201,2804,-0.42,17
340733,3117821,35766,3302,4.07,36
341133,3117821,35621,3659,-0.03,68
341293,3117821,35477,3803,0.15,44
341373,3117821,35477,3874,0.01,35
341613,3117821,35477,4090,-0.43,58
341773,3117821,35477,4235,0.13,67
341853,3117821,35477,4309,4.96,33
342093,3117821,35477,4529,-0.17,58
342253,3117821,35477,4678,0.03,24
342413,3117821,35477,4827,-4.51,51
342573,3117821,34765,4976,0.24,13
343773,3117821,34475,6049,0.21,22
344013,3117821,34475,6267,-0.08,28
332493,3117741,42210,3809,-13.32,21
332733,3117741,42210,3668,-0.85,42
333293,3117741,41606,3377,-0.52,39
333453,3117741,41606,3285,-1.16,13
333853,3117741,40699,3050,-1.39,34
333933,3117741,40530,2993,-0.45,55
334093,3117741,40530,2881,9.90,14
334173,3117741,40530,2826,-1.62,56
334253,3117741,40530,2773,-4.72,19
334333,3117741,40530,2721,3.01,19
334413,3117741,40530,2670,-1.52,50
334493,3117741,40530,2621,-1.28,61
334573,3117741,40530,2573,1.69,49
334653,3117741,40530,2527,6.15,31
334733,3117741,40530,2483,4.05,32
334813,3117741,37972,2430,-0.64,59
334893,3117741,37972,2351,-0.62,33
335773,3117741,37575,1475,-16.18,14
336333,3117741,37575,915,-0.82,47
336573,3117741,37575,675,-1.07,30
336973,3117741,37575,275,10.57,22
337213,3117741,37575,37,15.25,16
337293,3117741,37575,47,15.96,27
338253,3117741,37430,954,-0.64,45
338413,3117741,37430,1113,-0.55,31
338813,3117741,37430,1511,0.16,31
338893,3117741,37430,1590,-0.05,61
338973,3117741,37430,1670,0.03,44
339053,3117741,37430,1750,4.40,41
339133,3117741,37430,1830,3.41,19
339933,3117741,36201,2622,-0.57,41
340173,3117741,36201,2837,-0.45,67
340253,3117741,36201,2910,-0.22,38
340573,3117741,35766,3198,0.16,38
340733,3117741,35766,3338,-0.40,50
340813,3117741,35766,3409,-0.36,48
340893,3117741,35766,3480,-15.46,16
341053,3117741,35766,3624,-3.50,30
341133,3117741,35621,3695,14.95,33
341293,3117741,35621,3838,-2.52,52
341373,3117741,35621,3910,-2.74,12
341533,3117741,35477,4053,-0.03,75
341613,3117741,35477,4125,-0.10,63
341853,3117741,35477,4341,-0.27,56
342093,3117741,35477,4561,-0.10,47
342173,3117741,35477,4634,0.09,60
342333,3117741,35477,4782,0.04,76
342413,3117741,35477,4856,-0.08,56
342653,3117741,35477,5079,0.48,12
343693,3117741,34475,6012,-0.08,16
333293,3117661,42210,3310,-1.27,33
334013,3117661,40530,2880,6.51,23
334093,3117661,40530,2823,-1.38,38
334173,3117661,40530,2768,-2.76,47
334253,3117661,40530,2713,-1.35,63
334333,3117661,40530,2660,5.39,27
334413,3117661,40530,2608,-0.62,51
334493,3117661,40530,2558,-0.60,43
334733,3117661,40530,2416,-2.56,44
334813,3117661,40530,2373,0.86,16
334893,3117661,40083,2328,0.70,36
336973,3117661,37695,276,3.48,19
337293,3117661,37695,53,20.21,37
338173,3117661,37430,891,-0.47,47
338253,3117661,37430,969,-0.36,53
338333,3117661,37430,1047,-3.06,32
338893,3117661,37430,1599,-0.21,31
338973,3117661,37430,1678,4.42,35
339053,3117661,37430,1758,6.91,49
339133,3117661,37430,1837,6.87,16
340173,3117661,36201,2872,-0.17,64
340253,3117661,36201,2944,-0.61,15
340333,3117661,36201,3016,-0.31,55
340573,3117661,36201,3234,15.69,16
340733,3117661,35766,3377,-0.45,61
341053,3117661,35766,3659,-0.22,81
341133,3117661,35766,3731,-1.63,44
341213,3117661,35766,3803,-0.41,43
341293,3117661,35621,3874,-0.13,68
341373,3117661,35621,3945,-6.64,35
341453,3117661,35621,4017,0.13,35
341533,3117661,35621,4089,-0.28,40
342013,3117661,35477,4520,0.04,66
342173,3117661,35477,4666,-0.32,30
342333,3117661,35477,4813,-0.06,52
342653,3117661,35477,5108,-0.30,19
342733,3117661,35477,5183,-0.09,57
342813,3117661,35477,5257,6.27,38
343853,3117661,34475,6191,0.06,16
344013,3117661,34475,6335,4.55,38
333853,3117581,40699,2937,11.92,22
333933,3117581,40699,2880,6.12,36
334013,3117581,40699,2824,7.34,21
334093,3117581,40530,2767,-1.51,38
334173,3117581,40530,2710,-0.51,62
334253,3117581,40530,2654,4.84,41
334333,3117581,40530,2600,-0.68,31
334413,3117581,40530,2547,-4.95,40
334493,3117581,40530,2495,-0.53,51
334733,3117581,40530,2350,-0.60,45
335053,3117581,39371,2164,-7.48,31
335373,3117581,37972,1855,-0.50,34
335453,3117581,37972,1775,-0.90,15
336333,3117581,37972,905,1.29,17
336413,3117581,37972,827,-0.48,77
336493,3117581,37972,749,-0.95,58
336573,3117581,37972,672,-0.94,13
337293,3117581,37827,69,20.63,18
337613,3117581,37827,342,3.53,24
338093,3117581,37827,818,-0.24,28
338253,3117581,37827,977,-0.53,38
338333,3117581,37827,1057,-0.33,42
338493,3117581,37827,1217,-31.91,22
339053,3117581,37430,1769,3.23,29
339133,3117581,37430,1848,1.14,15
340253,3117581,37430,2959,-0.16,34
340733,3117581,36201,3413,1.78,51
340893,3117581,35766,3556,23.47,40
340973,3117581,35766,3626,-0.36,63
341053,3117581,35766,3696,0.14,20
341133,3117581,35766,3767,-0.32,54
341213,3117581,35766,3838,-0.07,31
341453,3117581,35621,4053,-0.21,21
341533,3117581,35621,4124,5.23,25
341613,3117581,35621,4196,-0.28,62
341773,3117581,35477,4339,15.22,29
341853,3117581,35477,4411,3.61,56
341933,3117581,35477,4482,-0.14,40
342093,3117581,35477,4626,22.48,54
342493,3117581,35477,4991,-0.23,20
343853,3117581,34475,6226,-0.15,29
334013,3117501,40699,2767,7.54,24
334093,3117501,40699,2711,7.64,50
334173,3117501,40530,2654,1.89,43
334253,3117501,40530,2597,6.68,24
334333,3117501,40530,2541,0.49,27
334493,3117501,40530,2434,5.66,26
334653,3117501,40530,2333,-1.06,22
334893,3117501,40530,2195,0.76,40
334973,3117501,40530,2153,3.39,13
335053,3117501,40083,2102,0.92,43
335133,3117501,40083,2052,2.91,31
335613,3117501,37972,1609,-0.46,19
335933,3117501,37972,1290,43.34,26
336333,3117501,37972,892,20.94,28
337293,3117501,37827,20,18.39,52
337453,3117501,37827,175,-0.28,13
338253,3117501,37827,975,-0.42,60
338413,3117501,37827,1135,-0.42,14
338973,3117501,37827,1695,-0.57,42
339853,3117501,37430,2572,-0.68,23
340493,3117501,37430,3207,-0.60,32
340573,3117501,37430,3286,-0.35,45
340653,3117501,37430,3366,-0.34,56
340733,3117501,37430,3445,-0.59,40
340813,3117501,36201,3519,-0.53,39
341053,3117501,35766,3734,22.71,34
341133,3117501,35766,3804,-44.26,16
341293,3117501,35766,3946,0.13,39
341373,3117501,35766,4017,0.14,70
341453,3117501,35766,4089,-0.26,48
341533,3117501,35766,4160,-0.04,75
341613,3117501,35621,4232,-0.19,58
341693,3117501,35621,4303,5.70,66
341773,3117501,35621,4375,0.57,38
341853,3117501,35621,4447,-0.47,19
342013,3117501,35477,4589,-8.19,18
342093,3117501,35477,4661,-0.41,58
342333,3117501,35477,4878,-0.03,44
342413,3117501,35477,4950,-0.48,36
342573,3117501,35477,5096,-0.34,37
342733,3117501,35477,5243,0.10,36
343213,3117501,35477,5688,-0.16,20
343373,3117501,34765,5833,-0.22,36
344093,3117501,34475,6477,-11.80,19
332893,3117421,42210,3314,-1.07,43
334013,3117421,40699,2710,6.16,12
334093,3117421,40699,2653,8.68,32
334173,3117421,40699,2598,7.37,21
334333,3117421,40530,2484,2.62,31
334413,3117421,40530,2428,5.41,25
334493,3117421,40530,2374,2.91,23
334653,3117421,40530,2270,-0.47,23
334733,3117421,40530,2221,-1.39,41
334813,3117421,40530,2174,-1.47,21
335053,3117421,40083,2042,-0.39,39
335133,3117421,40083,1990,6.58,19
335453,3117421,39371,1747,12.65,16
335613,3117421,37972,1605,10.53,13
336413,3117421,37972,806,-1.07,37
337293,3117421,37972,80,14.88,30
338253,3117421,37827,979,-0.68,63
338333,3117421,37827,1059,-0.96,20
338413,3117421,37827,1139,-0.03,28
338813,3117421,37827,1538,0.00,15
338973,3117421,37827,1697,-0.98,59
339053,3117421,37827,1777,3.65,35
339933,3117421,37827,2656,-0.53,39
340733,3117421,37430,3455,0.15,13
340893,3117421,37430,3613,-0.32,70
341133,3117421,35766,3843,-0.17,55
341213,3117421,35766,3913,-0.33,63
341293,3117421,35766,3983,-0.09,61
341373,3117421,35766,4054,0.15,36
341453,3117421,35766,4125,-0.32,38
341613,3117421,35766,4268,4.84,34
341693,3117421,35766,4339,2.37,33
342093,3117421,35477,4697,-18.68,15
342173,3117421,35477,4768,-9.13,57
342253,3117421,35477,4840,-0.00,67
342413,3117421,35477,4984,0.20,45
342653,3117421,35477,5202,-0.00,60
342813,3117421,35477,5348,0.21,12
332813,3117341,42210,3297,-1.18,75
332893,3117341,42210,3249,-1.44,27
332973,3117341,42210,3202,-1.23,42
333053,3117341,42210,3157,-0.94,42
334733,3117341,40530,2158,-1.38,40
334813,3117341,40530,2109,-2.92,34
335053,3117341,40530,1974,3.20,34
335613,3117341,39371,1572,-0.92,38
336893,3117341,37972,329,-0.11,15
337213,3117341,37972,53,14.62,28
337533,3117341,37827,308,-0.31,24
337613,3117341,37827,377,-7.01,31
338093,3117341,37827,833,-0.29,22
338173,3117341,37827,911,0.26,36
338413,3117341,37827,1148,-0.47,68
338493,3117341,37827,1227,2.27,57
338573,3117341,37827,1306,-0.61,67
338733,3117341,37827,1465,-0.85,26
338893,3117341,37827,1624,-0.89,43
338973,3117341,37827,1704,-1.01,58
339053,3117341,37827,1783,-0.21,60
339133,3117341,37827,1863,5.62,48
339213,3117341,37827,1943,5.71,47
339853,3117341,37827,2581,-34.64,48
339933,3117341,37827,2660,7.91,52
340013,3117341,37827,2740,-9.05,22
340653,3117341,37827,3379,-0.55,53
340733,3117341,37827,3459,-0.09,44
340893,3117341,37827,3619,-0.43,35
340973,3117341,37827,3699,-20.36,13
341053,3117341,37827,3779,-0.09,60
341133,3117341,37827,3859,-0.40,53
341213,3117341,37827,3939,-0.11,52
341293,3117341,37827,4019,0.03,57
341533,3117341,35766,4233,-0.06,42
341613,3117341,35766,4304,-0.44,41
341773,3117341,35766,4446,0.01,19
341853,3117341,35766,4518,0.27,14
342093,3117341,35621,4733,0.22,42
342253,3117341,35477,4876,-0.77,22
342333,3117341,35477,4947,0.21,66
342493,3117341,35477,5091,-0.25,37
342653,3117341,35477,5235,-0.03,46
342813,3117341,35477,5381,-4.37,39
342893,3117341,35477,5454,0.47,19
343133,3117341,35477,5674,0.31,41
343613,3117341,35477,6119,0.18,34
343773,3117341,34765,6262,0.15,21
344013,3117341,34620,6477,-4.96,38
344093,3117341,34620,6548,-0.16,29
332653,3117261,42525,3330,-1.36,41
332813,3117261,42210,3234,-1.10,57
332893,3117261,42210,3185,-1.02,75
333053,3117261,42210,3091,-1.13,73
333133,3117261,42210,3046,-10.57,24
333213,3117261,42210,3002,-9.96,17
333533,3117261,42210,2844,-1.38,34
333613,3117261,41606,2801,-1.43,24
335053,3117261,40530,1906,11.37,38
335133,3117261,40530,1865,4.17,17
335453,3117261,39371,1653,-0.57,39
335693,3117261,39371,1459,-1.07,17
336653,3117261,38092,565,8.75,24
336733,3117261,38092,485,7.65,46
336813,3117261,38092,405,1.28,43
337293,3117261,38092,76,21.64,37
338253,3117261,38357,1001,-0.61,74
338333,3117261,38357,1079,-8.99,57
338413,3117261,38357,1157,-37.54,13
338893,3117261,38357,1631,-0.09,56
338973,3117261,38357,1710,-0.22,44
339053,3117261,38357,1789,-0.17,31
339133,3117261,38357,1869,8.92,20
339213,3117261,38357,1948,2.70,38
339293,3117261,38357,2028,1.33,21
339853,3117261,38357,2585,0.03,51
339933,3117261,38357,2665,-0.17,52
340093,3117261,38634,2824,-0.23,42
340493,3117261,38634,3219,26.93,12
340893,3117261,38634,3615,0.15,27
341053,3117261,38634,3774,4.76,25
341133,3117261,38634,3853,-0.26,53
341213,3117261,38634,3933,8.54,37
341293,3117261,38634,4012,-0.28,69
341453,3117261,38634,4171,-0.28,48
341773,3117261,35766,4482,0.10,54
