chainage_m,x_utm45,y_utm45,lon,lat,elev_m
77645,339167.8,3123513.6,85.36090,28.22769,1603.8
77675,339167.8,3123483.6,85.36091,28.22742,1601.3
77705,339167.8,3123453.6,85.36091,28.22715,1603.0
77735,339167.8,3123423.6,85.36092,28.22688,1605.0
77765,339167.8,3123393.6,85.36092,28.22661,1604.1
77795,339167.8,3123363.6,85.36093,28.22634,1598.9
77825,339167.8,3123333.6,85.36093,28.22607,1593.5
77855,339167.8,3123303.6,85.36093,28.22580,1591.3
77898,339197.8,3123273.6,85.36124,28.22553,1589.6
77928,339197.8,3123243.6,85.36125,28.22526,1589.2
77958,339197.8,3123213.6,85.36125,28.22499,1588.7
77988,339197.8,3123183.6,85.36126,28.22472,1587.9
78018,339197.8,3123153.6,85.36126,28.22445,1586.9
78048,339197.8,3123123.6,85.36126,28.22418,1587.1
78078,339197.8,3123093.6,85.36127,28.22391,1588.3
78120,339167.8,3123063.6,85.36097,28.22363,1588.5
78150,339167.8,3123033.6,85.36097,28.22336,1586.1
78180,339167.8,3123003.6,85.36097,28.22309,1586.3
78223,339137.8,3122973.6,85.36067,28.22282,1584.9
78253,339137.8,3122943.6,85.36068,28.22254,1585.5
78295,339107.8,3122913.6,85.36038,28.22227,1581.3
78338,339077.8,3122883.6,85.36007,28.22200,1579.4
78380,339047.8,3122853.6,85.35977,28.22172,1577.5
78422,339017.8,3122823.6,85.35947,28.22145,1578.7
78452,338987.8,3122823.6,85.35917,28.22144,1573.5
78495,338957.8,3122793.6,85.35886,28.22117,1571.3
78537,338927.8,3122763.6,85.35856,28.22089,1571.2
78567,338927.8,3122733.6,85.35857,28.22062,1574.9
78610,338957.8,3122763.6,85.35887,28.22090,1577.0
78652,338927.8,3122793.6,85.35856,28.22117,1576.1
78695,338957.8,3122823.6,85.35886,28.22144,1577.7
78737,338987.8,3122793.6,85.35917,28.22117,1579.6
79612,338537.8,3122043.6,85.35469,28.21435,1554.0
79654,338567.8,3122013.6,85.35500,28.21408,1553.0
79684,338567.8,3121983.6,85.35500,28.21381,1552.4
79726,338537.8,3121953.6,85.35470,28.21354,1552.3
79756,338537.8,3121923.6,85.35471,28.21327,1551.4
79786,338537.8,3121893.6,85.35471,28.21300,1550.0
79816,338537.8,3121863.6,85.35471,28.21273,1548.3
79846,338537.8,3121833.6,85.35472,28.21246,1547.8
79876,338537.8,3121803.6,85.35472,28.21218,1547.6
79906,338537.8,3121773.6,85.35473,28.21191,1548.2
79949,338507.8,3121743.6,85.35443,28.21164,1546.4
79979,338507.8,3121713.6,85.35443,28.21137,1545.8
80009,338507.8,3121683.6,85.35443,28.21110,1546.0
80039,338507.8,3121653.6,85.35444,28.21083,1545.2
80081,338477.8,3121623.6,85.35414,28.21055,1542.7
80111,338477.8,3121593.6,85.35414,28.21028,1541.8
80141,338477.8,3121563.6,85.35414,28.21001,1542.5
80171,338477.8,3121533.6,85.35415,28.20974,1542.6
80201,338477.8,3121503.6,85.35415,28.20947,1541.1
80231,338477.8,3121473.6,85.35416,28.20920,1540.6
80274,338507.8,3121443.6,85.35447,28.20893,1541.3
80304,338507.8,3121413.6,85.35447,28.20866,1540.1
80334,338507.8,3121383.6,85.35448,28.20839,1539.9
80364,338507.8,3121353.6,85.35448,28.20812,1539.5
80394,338507.8,3121323.6,85.35448,28.20785,1539.3
80436,338537.8,3121293.6,85.35479,28.20758,1538.7
80466,338537.8,3121263.6,85.35480,28.20731,1536.1
80496,338537.8,3121233.6,85.35480,28.20704,1535.9
80526,338537.8,3121203.6,85.35481,28.20677,1536.4
80556,338537.8,3121173.6,85.35481,28.20650,1536.2
80586,338537.8,3121143.6,85.35481,28.20623,1534.7
80616,338537.8,3121113.6,85.35482,28.20596,1533.9
80659,338507.8,3121083.6,85.35452,28.20568,1534.4
80689,338507.8,3121053.6,85.35452,28.20541,1532.2
80731,338477.8,3121023.6,85.35422,28.20514,1530.3
80773,338447.8,3120993.6,85.35392,28.20486,1529.8
80803,338447.8,3120963.6,85.35392,28.20459,1527.7
80833,338447.8,3120933.6,85.35393,28.20432,1528.9
80876,338417.8,3120903.6,85.35363,28.20405,1526.4
80918,338387.8,3120873.6,85.35332,28.20377,1526.3
80948,338387.8,3120843.6,85.35333,28.20350,1524.6
80978,338387.8,3120813.6,85.35333,28.20323,1524.6
81021,338357.8,3120783.6,85.35303,28.20296,1526.2
81051,338357.8,3120753.6,85.35303,28.20269,1523.8
81081,338357.8,3120723.6,85.35304,28.20242,1522.8
81111,338357.8,3120693.6,85.35304,28.20215,1522.7
81153,338327.8,3120663.6,85.35274,28.20187,1522.2
81183,338327.8,3120633.6,85.35275,28.20160,1522.1
81213,338327.8,3120603.6,85.35275,28.20133,1522.1
81243,338327.8,3120573.6,85.35275,28.20106,1521.6
81273,338327.8,3120543.6,85.35276,28.20079,1523.5
81316,338297.8,3120513.6,85.35246,28.20052,1523.7
81346,338297.8,3120483.6,85.35246,28.20024,1520.1
81376,338297.8,3120453.6,85.35247,28.19997,1517.6
81406,338297.8,3120423.6,85.35247,28.19970,1514.7
81436,338297.8,3120393.6,85.35247,28.19943,1512.4
81478,338267.8,3120363.6,85.35217,28.19916,1509.8
81508,338267.8,3120333.6,85.35218,28.19889,1507.6
81538,338267.8,3120303.6,85.35218,28.19862,1508.0
81580,338237.8,3120273.6,85.35188,28.19834,1508.4
81610,338237.8,3120243.6,85.35188,28.19807,1509.2
81653,338207.8,3120213.6,85.35158,28.19780,1505.6
81695,338177.8,3120183.6,85.35128,28.19752,1504.4
81725,338177.8,3120153.6,85.35128,28.19725,1502.3
81768,338147.8,3120123.6,85.35098,28.19698,1500.2
81810,338117.8,3120093.6,85.35068,28.19670,1498.0
81853,338087.8,3120063.6,85.35038,28.19643,1496.7
81883,338087.8,3120033.6,85.35038,28.19616,1494.7
81913,338087.8,3120003.6,85.35039,28.19589,1494.2
81943,338087.8,3119973.6,85.35039,28.19562,1494.5
81985,338057.8,3119943.6,85.35009,28.19534,1495.1
82015,338057.8,3119913.6,85.35010,28.19507,1496.6
82057,338027.8,3119883.6,85.34979,28.19480,1496.1
82087,338027.8,3119853.6,85.34980,28.19453,1493.4
82117,338027.8,3119823.6,85.34980,28.19426,1493.6
82160,337997.8,3119793.6,85.34950,28.19398,1491.2
82202,337967.8,3119763.6,85.34920,28.19371,1493.4
82232,337967.8,3119733.6,85.34920,28.19344,1489.8
82262,337967.8,3119703.6,85.34921,28.19317,1488.9
82305,337937.8,3119673.6,85.34891,28.19289,1488.8
82335,337937.8,3119643.6,85.34891,28.19262,1486.7
82365,337937.8,3119613.6,85.34891,28.19235,1484.9
82395,337937.8,3119583.6,85.34892,28.19208,1484.0
82437,337907.8,3119553.6,85.34862,28.19180,1484.9
82467,337907.8,3119523.6,85.34862,28.19153,1484.1
82510,337877.8,3119493.6,85.34832,28.19126,1483.1
82540,337877.8,3119463.6,85.34832,28.19099,1482.6
82582,337847.8,3119433.6,85.34802,28.19071,1480.0
82612,337847.8,3119403.6,85.34803,28.19044,1479.5
82654,337817.8,3119373.6,85.34773,28.19017,1480.5
82684,337817.8,3119343.6,85.34773,28.18990,1481.0
82727,337787.8,3119313.6,85.34743,28.18962,1480.0
82769,337757.8,3119283.6,85.34713,28.18935,1479.4
82812,337727.8,3119253.6,85.34683,28.18908,1478.2
82854,337697.8,3119223.6,85.34652,28.18880,1477.6
82897,337667.8,3119193.6,85.34622,28.18853,1476.9
82927,337667.8,3119163.6,85.34623,28.18826,1475.6
82957,337667.8,3119133.6,85.34623,28.18799,1477.8
82999,337637.8,3119103.6,85.34593,28.18771,1475.5
83029,337637.8,3119073.6,85.34593,28.18744,1473.2
83059,337637.8,3119043.6,85.34594,28.18717,1472.5
83089,337637.8,3119013.6,85.34594,28.18690,1472.6
83119,337637.8,3118983.6,85.34595,28.18663,1473.2
83161,337607.8,3118953.6,85.34565,28.18635,1475.3
83191,337607.8,3118923.6,85.34565,28.18608,1472.6
83234,337577.8,3118893.6,85.34535,28.18581,1469.6
83276,337547.8,3118863.6,85.34505,28.18553,1467.4
83319,337517.8,3118833.6,85.34475,28.18526,1466.4
83361,337487.8,3118803.6,85.34444,28.18499,1466.8
83391,337487.8,3118773.6,85.34445,28.18472,1467.0
83434,337457.8,3118743.6,85.34415,28.18444,1465.5
83464,337457.8,3118713.6,85.34415,28.18417,1466.9
83506,337427.8,3118683.6,85.34385,28.18390,1466.8
83536,337427.8,3118653.6,85.34385,28.18362,1463.2
83566,337427.8,3118623.6,85.34386,28.18335,1462.6
83608,337397.8,3118593.6,85.34356,28.18308,1462.2
83638,337397.8,3118563.6,85.34356,28.18281,1462.7
83681,337367.8,3118533.6,85.34326,28.18253,1464.0
83711,337367.8,3118563.6,85.34326,28.18281,1467.0
83753,337397.8,3118533.6,85.34357,28.18254,1467.2
83796,337367.8,3118503.6,85.34326,28.18226,1473.2
83838,337337.8,3118473.6,85.34296,28.18199,1467.5
83880,337307.8,3118443.6,85.34266,28.18172,1460.0
83910,337307.8,3118413.6,85.34267,28.18144,1457.3
83940,337307.8,3118383.6,85.34267,28.18117,1456.6
83970,337307.8,3118353.6,85.34267,28.18090,1457.0
84000,337307.8,3118323.6,85.34268,28.18063,1456.7
84030,337307.8,3118293.6,85.34268,28.18036,1457.9
84060,337307.8,3118263.6,85.34269,28.18009,1459.7
84090,337307.8,3118233.6,85.34269,28.17982,1460.7
84120,337277.8,3118233.6,85.34239,28.17982,1463.5
84150,337277.8,3118263.6,85.34238,28.18009,1463.6
84180,337277.8,3118293.6,85.34238,28.18036,1464.3
84210,337277.8,3118323.6,85.34237,28.18063,1464.5
84240,337277.8,3118353.6,85.34237,28.18090,1465.2
84270,337277.8,3118383.6,85.34236,28.18117,1464.2
84300,337277.8,3118413.6,85.34236,28.18144,1463.0
84330,337277.8,3118443.6,85.34236,28.18171,1464.4
84373,337307.8,3118473.6,85.34266,28.18199,1466.2
84415,337337.8,3118443.6,85.34297,28.18172,1466.4
84445,337337.8,3118413.6,85.34297,28.18145,1465.8
84475,337337.8,3118383.6,85.34298,28.18118,1465.4
84505,337337.8,3118353.6,85.34298,28.18091,1466.2
84535,337337.8,3118323.6,85.34298,28.18064,1467.6
84565,337337.8,3118293.6,85.34299,28.18037,1471.3
84595,337337.8,3118263.6,85.34299,28.18009,1475.6
84625,337337.8,3118233.6,85.34300,28.17982,1475.8
84668,337307.8,3118203.6,85.34269,28.17955,1464.5
84698,337277.8,3118203.6,85.34239,28.17955,1469.3
84740,337307.8,3118173.6,85.34270,28.17928,1470.6
84783,337337.8,3118203.6,85.34300,28.17955,1473.0
84813,337337.8,3118173.6,85.34300,28.17928,1476.9
84855,337307.8,3118143.6,85.34270,28.17901,1474.1
84885,337307.8,3118113.6,85.34271,28.17874,1473.2
84915,337307.8,3118083.6,85.34271,28.17847,1469.2
84945,337307.8,3118053.6,85.34272,28.17820,1466.7
84975,337307.8,3118023.6,85.34272,28.17793,1465.8
85005,337307.8,3117993.6,85.34272,28.17765,1462.3
85035,337307.8,3117963.6,85.34273,28.17738,1456.8
85065,337307.8,3117933.6,85.34273,28.17711,1453.5
85095,337307.8,3117903.6,85.34274,28.17684,1456.3
85137,337337.8,3117933.6,85.34304,28.17712,1456.9
85167,337337.8,3117963.6,85.34303,28.17739,1460.2
85197,337337.8,3117993.6,85.34303,28.17766,1467.5
85227,337337.8,3118023.6,85.34303,28.17793,1473.2
85257,337337.8,3118053.6,85.34302,28.17820,1474.2
85287,337337.8,3118083.6,85.34302,28.17847,1475.6
85317,337337.8,3118113.6,85.34301,28.17874,1479.5
85347,337337.8,3118143.6,85.34301,28.17901,1481.2
85390,337367.8,3118173.6,85.34331,28.17929,1493.4
85420,337367.8,3118203.6,85.34331,28.17956,1488.3
85450,337367.8,3118233.6,85.34330,28.17983,1488.9
85480,337367.8,3118263.6,85.34330,28.18010,1491.0
85510,337367.8,3118293.6,85.34329,28.18037,1493.2
85540,337367.8,3118323.6,85.34329,28.18064,1494.2
85570,337367.8,3118353.6,85.34329,28.18091,1493.9
85600,337367.8,3118383.6,85.34328,28.18118,1495.0
85630,337367.8,3118413.6,85.34328,28.18145,1496.6
85660,337367.8,3118443.6,85.34327,28.18172,1495.4
85690,337367.8,3118473.6,85.34327,28.18199,1487.9
85732,337337.8,3118503.6,85.34296,28.18226,1467.9
85762,337337.8,3118533.6,85.34295,28.18253,1473.8
85805,337307.8,3118503.6,85.34265,28.18226,1476.0
85847,337277.8,3118473.6,85.34235,28.18198,1473.1
85890,337247.8,3118443.6,85.34205,28.18171,1469.7
85920,337247.8,3118473.6,85.34205,28.18198,1473.9
85950,337217.8,3118473.6,85.34174,28.18197,1476.1
85980,337217.8,3118443.6,85.34175,28.18170,1476.9
86022,337247.8,3118413.6,85.34205,28.18144,1475.5
86052,337247.8,3118383.6,85.34206,28.18117,1480.7
86082,337247.8,3118353.6,85.34206,28.18090,1483.7
86112,337247.8,3118323.6,85.34207,28.18063,1483.6
86142,337247.8,3118293.6,85.34207,28.18035,1483.1
86172,337247.8,3118263.6,85.34208,28.18008,1479.9
86202,337247.8,3118233.6,85.34208,28.17981,1478.1
86232,337247.8,3118203.6,85.34208,28.17954,1483.5
86274,337277.8,3118173.6,85.34239,28.17928,1475.8
86304,337277.8,3118143.6,85.34240,28.17900,1479.9
86334,337277.8,3118113.6,85.34240,28.17873,1480.1
86364,337277.8,3118083.6,85.34241,28.17846,1476.5
86394,337277.8,3118053.6,85.34241,28.17819,1473.6
86424,337277.8,3118023.6,85.34241,28.17792,1472.1
86454,337277.8,3117993.6,85.34242,28.17765,1469.3
86484,337277.8,3117963.6,85.34242,28.17738,1465.4
86514,337277.8,3117933.6,85.34243,28.17711,1464.2
86544,337277.8,3117903.6,85.34243,28.17684,1466.8
86587,337307.8,3117873.6,85.34274,28.17657,1460.2
86617,337307.8,3117843.6,85.34275,28.17630,1457.5
86647,337307.8,3117813.6,85.34275,28.17603,1452.9
86689,337277.8,3117783.6,85.34245,28.17576,1445.9
86719,337277.8,3117753.6,85.34245,28.17549,1436.4
86749,337277.8,3117723.6,85.34246,28.17521,1428.4
86779,337277.8,3117693.6,85.34246,28.17494,1423.0
86809,337277.8,3117663.6,85.34246,28.17467,1423.1
86839,337277.8,3117633.6,85.34247,28.17440,1425.8
86869,337277.8,3117603.6,85.34247,28.17413,1429.1
86912,337307.8,3117633.6,85.34277,28.17441,1432.5
86942,337307.8,3117663.6,85.34277,28.17468,1431.3
86972,337307.8,3117693.6,85.34277,28.17495,1434.4
87002,337307.8,3117723.6,85.34276,28.17522,1442.6
87032,337307.8,3117753.6,85.34276,28.17549,1448.2
87062,337307.8,3117783.6,85.34275,28.17576,1449.0
87104,337277.8,3117813.6,85.34244,28.17603,1454.3
87147,337247.8,3117783.6,85.34214,28.17575,1451.0
87177,337247.8,3117753.6,85.34215,28.17548,1440.6
87207,337247.8,3117723.6,85.34215,28.17521,1432.9
87237,337247.8,3117693.6,85.34215,28.17494,1430.2
87267,337247.8,3117663.6,85.34216,28.17467,1431.7
87297,337247.8,3117633.6,85.34216,28.17440,1434.2
87327,337247.8,3117603.6,85.34217,28.17413,1441.5
87369,337277.8,3117573.6,85.34248,28.17386,1436.1
87411,337307.8,3117603.6,85.34278,28.17414,1435.2
87441,337307.8,3117573.6,85.34278,28.17386,1441.9
87484,337277.8,3117543.6,85.34248,28.17359,1443.6
87526,337247.8,3117573.6,85.34217,28.17386,1446.3
87556,337247.8,3117543.6,85.34218,28.17359,1451.3
87599,337277.8,3117513.6,85.34249,28.17332,1449.4
87641,337307.8,3117543.6,85.34279,28.17359,1449.3
87671,337307.8,3117513.6,85.34279,28.17332,1455.4
87714,337277.8,3117483.6,85.34249,28.17305,1450.5
87744,337277.8,3117453.6,85.34249,28.17278,1446.8
87774,337277.8,3117423.6,85.34250,28.17251,1441.4
87804,337277.8,3117393.6,85.34250,28.17224,1436.1
87834,337277.8,3117363.6,85.34251,28.17197,1431.4
87876,337247.8,3117333.6,85.34221,28.17169,1432.0
87906,337247.8,3117303.6,85.34221,28.17142,1432.4
87948,337277.8,3117333.6,85.34251,28.17170,1432.5
87991,337247.8,3117363.6,85.34220,28.17196,1434.3
88021,337247.8,3117393.6,85.34220,28.17223,1438.1
88051,337247.8,3117423.6,85.34219,28.17250,1442.1
88093,337217.8,3117393.6,85.34189,28.17223,1444.4
88123,337217.8,3117363.6,85.34190,28.17196,1442.3
88153,337217.8,3117333.6,85.34190,28.17169,1440.3
88183,337217.8,3117303.6,85.34190,28.17142,1437.8
88226,337247.8,3117273.6,85.34221,28.17115,1437.5
88268,337277.8,3117303.6,85.34251,28.17143,1435.7
88298,337277.8,3117273.6,85.34252,28.17115,1442.2
88341,337247.8,3117243.6,85.34222,28.17088,1441.4
88371,337247.8,3117213.6,85.34222,28.17061,1439.4
88401,337247.8,3117183.6,85.34223,28.17034,1440.3
88431,337247.8,3117153.6,85.34223,28.17007,1442.6
88461,337247.8,3117123.6,85.34223,28.16980,1444.1
88491,337277.8,3117123.6,85.34254,28.16980,1445.7
88521,337277.8,3117153.6,85.34254,28.17007,1446.6
88551,337277.8,3117183.6,85.34253,28.17034,1446.5
88581,337277.8,3117213.6,85.34253,28.17061,1445.9
88611,337277.8,3117243.6,85.34252,28.17088,1447.1
88653,337307.8,3117273.6,85.34282,28.17116,1449.3
88683,337307.8,3117303.6,85.34282,28.17143,1448.0
88713,337307.8,3117333.6,85.34282,28.17170,1444.3
88743,337307.8,3117363.6,85.34281,28.17197,1440.1
88773,337307.8,3117393.6,85.34281,28.17224,1444.3
88803,337307.8,3117423.6,85.34280,28.17251,1447.9
88833,337307.8,3117453.6,85.34280,28.17278,1453.0
88863,337307.8,3117483.6,85.34280,28.17305,1457.0
88905,337337.8,3117513.6,85.34310,28.17333,1471.1
88935,337337.8,3117543.6,85.34309,28.17360,1467.1
88965,337337.8,3117573.6,85.34309,28.17387,1461.7
88995,337337.8,3117603.6,85.34308,28.17414,1456.7
89025,337337.8,3117633.6,85.34308,28.17441,1456.4
89055,337337.8,3117663.6,85.34308,28.17468,1459.3
89085,337337.8,3117693.6,85.34307,28.17495,1465.9
89115,337337.8,3117723.6,85.34307,28.17522,1470.8
89145,337337.8,3117753.6,85.34306,28.17549,1468.7
89175,337337.8,3117783.6,85.34306,28.17576,1465.2
89205,337337.8,3117813.6,85.34305,28.17603,1466.6
89235,337337.8,3117843.6,85.34305,28.17630,1468.4
89265,337337.8,3117873.6,85.34305,28.17658,1467.5
89295,337337.8,3117903.6,85.34304,28.17685,1460.5
89338,337367.8,3117933.6,85.34334,28.17712,1473.2
89368,337367.8,3117963.6,85.34334,28.17739,1475.8
89398,337367.8,3117993.6,85.34334,28.17766,1483.1
89428,337367.8,3118023.6,85.34333,28.17793,1489.0
89458,337367.8,3118053.6,85.34333,28.17820,1490.5
89488,337367.8,3118083.6,85.34332,28.17847,1491.8
89518,337367.8,3118113.6,85.34332,28.17874,1495.6
89548,337367.8,3118143.6,85.34331,28.17902,1497.8
89590,337397.8,3118173.6,85.34362,28.17929,1508.2
89620,337397.8,3118203.6,85.34361,28.17956,1505.5
89650,337397.8,3118233.6,85.34361,28.17983,1507.0
89680,337397.8,3118263.6,85.34360,28.18010,1513.3
89710,337397.8,3118293.6,85.34360,28.18037,1522.7
89740,337397.8,3118323.6,85.34359,28.18064,1530.5
89770,337397.8,3118353.6,85.34359,28.18091,1530.9
89800,337397.8,3118383.6,85.34359,28.18118,1529.1
89830,337397.8,3118413.6,85.34358,28.18146,1528.5
89860,337397.8,3118443.6,85.34358,28.18173,1525.4
89890,337397.8,3118473.6,85.34357,28.18200,1508.6
89920,337397.8,3118503.6,85.34357,28.18227,1486.6
89963,337427.8,3118533.6,85.34387,28.18254,1487.5
89993,337427.8,3118563.6,85.34387,28.18281,1474.3
90023,337427.8,3118593.6,85.34386,28.18308,1466.0
90065,337397.8,3118623.6,85.34355,28.18335,1466.3
90108,337367.8,3118593.6,85.34325,28.18308,1472.5
90138,337367.8,3118623.6,85.34325,28.18335,1485.3
90180,337397.8,3118653.6,85.34355,28.18362,1475.9
90210,337397.8,3118683.6,85.34354,28.18389,1488.1
90252,337427.8,3118713.6,85.34385,28.18417,1472.5
90295,337457.8,3118683.6,85.34416,28.18390,1467.5
90325,337457.8,3118653.6,85.34416,28.18363,1467.6
90355,337457.8,3118623.6,85.34416,28.18336,1472.1
90385,337457.8,3118593.6,85.34417,28.18309,1482.3
91156,337277.8,3117843.6,85.34244,28.17630,1461.1
91199,337247.8,3117813.6,85.34214,28.17602,1463.2
91241,337217.8,3117783.6,85.34184,28.17575,1468.0
91271,337217.8,3117753.6,85.34184,28.17548,1461.5
91301,337217.8,3117723.6,85.34185,28.17521,1454.8
91331,337217.8,3117693.6,85.34185,28.17494,1452.7
91361,337217.8,3117663.6,85.34185,28.17467,1456.0
91391,337217.8,3117633.6,85.34186,28.17440,1461.1
91421,337217.8,3117603.6,85.34186,28.17412,1468.3
91451,337217.8,3117573.6,85.34187,28.17385,1470.9
91481,337217.8,3117543.6,85.34187,28.17358,1470.0
91523,337247.8,3117513.6,85.34218,28.17332,1453.1
91553,337247.8,3117483.6,85.34218,28.17305,1451.1
91583,337247.8,3117453.6,85.34219,28.17277,1447.3
91626,337217.8,3117423.6,85.34189,28.17250,1446.6
91656,337217.8,3117453.6,85.34188,28.17277,1451.5
91698,337187.8,3117423.6,85.34158,28.17250,1457.4
91728,337187.8,3117393.6,85.34159,28.17223,1453.6
91758,337187.8,3117363.6,85.34159,28.17196,1451.8
91788,337187.8,3117333.6,85.34159,28.17168,1454.4
91818,337187.8,3117303.6,85.34160,28.17141,1456.4
91861,337217.8,3117273.6,85.34191,28.17115,1439.8
91891,337217.8,3117243.6,85.34191,28.17088,1442.4
91921,337217.8,3117213.6,85.34192,28.17061,1442.6
91951,337217.8,3117183.6,85.34192,28.17033,1444.8
91981,337217.8,3117153.6,85.34192,28.17006,1447.2
92011,337217.8,3117123.6,85.34193,28.16979,1448.4
92053,337247.8,3117093.6,85.34224,28.16953,1447.7
92083,337277.8,3117093.6,85.34254,28.16953,1447.9
92113,337277.8,3117063.6,85.34255,28.16926,1450.6
92143,337277.8,3117033.6,85.34255,28.16899,1451.2
92173,337277.8,3117003.6,85.34256,28.16872,1450.8
92203,337277.8,3116973.6,85.34256,28.16845,1447.4
92233,337277.8,3116943.6,85.34256,28.16818,1444.0
92276,337247.8,3116913.6,85.34226,28.16790,1441.4
92318,337277.8,3116883.6,85.34257,28.16764,1441.5
92348,337247.8,3116883.6,85.34227,28.16763,1441.6
92390,337277.8,3116913.6,85.34257,28.16791,1441.8
92433,337247.8,3116943.6,85.34226,28.16817,1445.9
92463,337247.8,3116973.6,85.34226,28.16844,1450.1
92505,337217.8,3117003.6,85.34195,28.16871,1451.8
92535,337217.8,3117033.6,85.34194,28.16898,1449.8
92565,337217.8,3117063.6,85.34194,28.16925,1450.4
92595,337217.8,3117093.6,85.34193,28.16952,1449.9
92638,337247.8,3117063.6,85.34224,28.16926,1452.5
92668,337247.8,3117033.6,85.34225,28.16899,1453.2
92698,337247.8,3117003.6,85.34225,28.16871,1452.9
92740,337217.8,3116973.6,85.34195,28.16844,1457.6
92783,337187.8,3117003.6,85.34164,28.16871,1455.1
92813,337187.8,3117033.6,85.34164,28.16898,1451.8
92843,337187.8,3117063.6,85.34163,28.16925,1455.3
92873,337187.8,3117093.6,85.34163,28.16952,1460.4
92903,337187.8,3117123.6,85.34162,28.16979,1463.0
92933,337187.8,3117153.6,85.34162,28.17006,1462.9
92963,337187.8,3117183.6,85.34161,28.17033,1463.5
92993,337187.8,3117213.6,85.34161,28.17060,1464.5
93023,337187.8,3117243.6,85.34161,28.17087,1464.0
93053,337187.8,3117273.6,85.34160,28.17114,1460.8
93812,337067.8,3116523.6,85.34048,28.16436,1417.0
93842,337097.8,3116523.6,85.34079,28.16436,1418.8
93872,337127.8,3116523.6,85.34110,28.16437,1421.1
93902,337157.8,3116523.6,85.34140,28.16437,1421.1
93932,337157.8,3116553.6,85.34140,28.16464,1421.7
93974,337187.8,3116523.6,85.34171,28.16438,1422.2
94004,337187.8,3116553.6,85.34170,28.16465,1422.6
94034,337217.8,3116553.6,85.34201,28.16465,1427.5
94064,337217.8,3116523.6,85.34201,28.16438,1427.7
94094,337217.8,3116493.6,85.34202,28.16411,1426.3
94124,337187.8,3116493.6,85.34171,28.16411,1426.9
94154,337157.8,3116493.6,85.34141,28.16410,1431.1
94184,337127.8,3116493.6,85.34110,28.16410,1432.6
94214,337097.8,3116493.6,85.34079,28.16409,1430.3
94244,337067.8,3116493.6,85.34049,28.16409,1424.0
94287,337037.8,3116523.6,85.34018,28.16436,1419.1
94317,337037.8,3116493.6,85.34018,28.16409,1419.3
94359,337007.8,3116463.6,85.33988,28.16381,1418.4
94389,336977.8,3116463.6,85.33958,28.16381,1417.9
94419,336977.8,3116433.6,85.33958,28.16354,1418.1
94449,336947.8,3116433.6,85.33928,28.16353,1418.3
94479,336947.8,3116463.6,85.33927,28.16380,1420.8
94522,336917.8,3116433.6,85.33897,28.16353,1422.3
94564,336887.8,3116403.6,85.33867,28.16326,1419.1
94607,336857.8,3116373.6,85.33837,28.16298,1417.0
94637,336827.8,3116373.6,85.33806,28.16298,1420.2
94667,336827.8,3116343.6,85.33807,28.16271,1421.8
94709,336797.8,3116313.6,85.33777,28.16243,1421.7
94751,336767.8,3116283.6,85.33746,28.16216,1421.3
94781,336767.8,3116253.6,85.33747,28.16189,1418.6
94811,336767.8,3116223.6,85.33747,28.16162,1414.0
94841,336767.8,3116193.6,85.33748,28.16135,1410.1
94884,336797.8,3116163.6,85.33779,28.16108,1405.8
94926,336767.8,3116133.6,85.33748,28.16080,1405.8
94956,336767.8,3116103.6,85.33749,28.16053,1405.5
94999,336797.8,3116133.6,85.33779,28.16081,1406.9
95041,336767.8,3116163.6,85.33748,28.16108,1407.3
95084,336797.8,3116193.6,85.33778,28.16135,1411.2
95114,336797.8,3116223.6,85.33778,28.16162,1416.9
95144,336797.8,3116253.6,85.33777,28.16189,1421.1
95174,336797.8,3116283.6,85.33777,28.16216,1421.7
95216,336767.8,3116313.6,85.33746,28.16243,1424.5
95258,336797.8,3116343.6,85.33776,28.16270,1422.6
95288,336797.8,3116373.6,85.33776,28.16297,1427.8
95331,336767.8,3116343.6,85.33746,28.16270,1429.4
95373,336737.8,3116313.6,85.33715,28.16243,1435.9
95403,336737.8,3116283.6,85.33716,28.16215,1433.7
95433,336737.8,3116253.6,85.33716,28.16188,1432.2
95463,336737.8,3116223.6,85.33717,28.16161,1429.9
95493,336737.8,3116193.6,85.33717,28.16134,1429.8
95523,336737.8,3116163.6,85.33718,28.16107,1427.3
95553,336737.8,3116133.6,85.33718,28.16080,1418.5
95583,336737.8,3116103.6,85.33718,28.16053,1410.5
95613,336737.8,3116073.6,85.33719,28.16026,1409.2
95656,336707.8,3116043.6,85.33689,28.15999,1410.7
95686,336677.8,3116043.6,85.33658,28.15998,1408.6
95728,336647.8,3116013.6,85.33628,28.15971,1408.0
95771,336617.8,3115983.6,85.33598,28.15943,1406.1
95801,336587.8,3115983.6,85.33567,28.15943,1403.7
95843,336557.8,3115953.6,85.33537,28.15915,1402.1
95885,336527.8,3115923.6,85.33507,28.15888,1403.3
95915,336497.8,3115923.6,85.33477,28.15888,1400.1
95945,336467.8,3115923.6,85.33446,28.15887,1399.6
95988,336437.8,3115893.6,85.33416,28.15860,1398.3
96018,336407.8,3115893.6,85.33385,28.15859,1396.2
96048,336377.8,3115893.6,85.33355,28.15859,1397.6
96090,336347.8,3115863.6,85.33325,28.15832,1395.6
96133,336317.8,3115833.6,85.33295,28.15804,1396.2
96163,336317.8,3115803.6,85.33295,28.15777,1395.6
